RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY,Region
-53.62248473,-56.84354695,-57.46013765,191.7980459,227.5041193,240.3443701,91.50903394,10.56116229,Region1
-57.47048548,-49.49786458,-57.6483985,244.1569257,141.2675508,249.5576233,177.2730374,8.674945692,Region2
-62.5954,-46.101,-62.3336,296.94,101.4078,296.94,210,0.0591,Region3
-57.8622487,-51.25546606,-53.28875005,246.1761724,153.8689766,181.8154112,187.4839425,81.7157387,Region4
-52.3484,-56.1601,-46.584,166.1037,224.1263,105.327,133.8134,2.112,Region5
-48.63520655,-53.91939847,-50.39649547,127.1071504,191.2929063,151.6976366,86.31841964,29.79622586,Region6
-49.5605,-49.3565,-47.1944,133.1996,131.4283,110.6078,142.3899,120.0552,Region7
-54.1641,-49.9575,-49.094,191.5009,137.4371,128.386,170.5105,157.6306,Region8
-53.69401429,-52.34928571,-52.48637143,186.0333857,174.2634571,175.5775286,139.6895,78.31648571,Region9
