datetime,r9,u3,u4,u5,u6
2018-04-15,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-16,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-17,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-18,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-20,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-21,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-22,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-23,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-24,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-25,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-26,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-27,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-28,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-29,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-04-30,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-01,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-02,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-03,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-04,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-05,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-06,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-07,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-08,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-09,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-10,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-11,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-12,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-13,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-14,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-15,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-16,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-17,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-18,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-20,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-21,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-22,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-23,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-24,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-25,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-26,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-27,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-28,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-29,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-30,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-05-31,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-01,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-02,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-03,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-04,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-05,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-06,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-07,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-08,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-09,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-10,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-11,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-12,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-13,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-14,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-15,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-16,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-17,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-18,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-20,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-21,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-22,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-23,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-24,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-25,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-26,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-27,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-28,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-29,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-06-30,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-01,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-02,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-03,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-04,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-05,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-06,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-07,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-08,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-09,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-10,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-11,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-12,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-13,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-14,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-15,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-16,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-17,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-18,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-20,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-21,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-22,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-23,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-24,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-25,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-26,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-27,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-28,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-29,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-30,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-07-31,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-01,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-02,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-03,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-04,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-05,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-06,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-07,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-08,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-09,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-10,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-11,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-12,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-13,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-14,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-15,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-16,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-17,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-18,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-20,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-21,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-22,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-23,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-24,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-25,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-26,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-27,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-28,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-29,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-30,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-08-31,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-01,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-02,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-03,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-04,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-05,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-06,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-07,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-08,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-09,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-10,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-11,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-12,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-13,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-14,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-15,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-16,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-17,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-18,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-20,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-21,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-22,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-23,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-24,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-25,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-26,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-27,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-28,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-29,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-09-30,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-01,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-02,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-03,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-04,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-05,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-06,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-07,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-08,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-09,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-10,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-11,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-12,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-13,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-14,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-15,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-16,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-17,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-18,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-19,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-20,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-21,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-22,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-23,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-24,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
2018-10-25,34.97734157637641,21.908269744525832,616.5590392535144,16.608497427714635,497.59589193788037
