RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY,Region
-58.14,-53.989,-63.379,8.55,5.302,15.63,1133906.176,172575.048,Region0
-58.14,-53.989,-63.576,8.55,5.302,15.987,1130811.978,172575.048,Region0
-57.76,-53.989,-63.576,8.184,5.302,15.987,1128375.807,172085.501,Region0
-57.789,-53.989,-63.576,8.212,5.302,15.987,1128554.79,172121.456,Region0
-57.814,-53.989,-63.576,8.236,5.302,15.987,1128713.128,172153.266,Region0
-57.814,-53.99,-63.576,8.236,5.303,15.987,1128712.073,172152.587,Region0
-57.595,-53.99,-63.576,8.03,5.303,15.987,1127383.646,171885.757,Region0
-57.595,-53.871,-63.576,8.03,5.23,15.987,1127478.637,171946.811,Region0
-57.595,-53.886,-63.576,8.03,5.24,15.987,1127466.375,171938.928,Region0
-57.595,-53.886,-63.748,8.03,5.24,16.308,1124644.623,171938.928,Region0
-57.523,-53.886,-63.748,7.964,5.24,16.308,1124224.976,171854.426,Region0
-57.523,-53.886,-64.021,7.964,5.24,16.828,1119546.209,171854.426,Region0
-57.523,-53.886,-63.897,7.964,5.24,16.59,1121700.442,171854.426,Region0
-57.523,-53.886,-64.031,7.964,5.24,16.847,1119369.666,171854.426,Region0
-57.459,-53.886,-64.031,7.906,5.24,16.847,1119008.201,171781.333,Region0
-57.459,-53.537,-64.031,7.906,5.033,16.847,1119269.529,171950.488,Region0
-57.459,-53.23,-64.031,7.906,4.858,16.847,1119482.54,172088.462,Region0
-58.493,-53.23,-64.031,8.905,4.858,16.847,1126124.237,173434.516,Region0
-58.07,-53.23,-64.031,8.482,4.858,16.847,1123210.733,172843.735,Region0
-58.07,-53.23,-64.027,8.482,4.858,16.84,1123276.344,172843.735,Region0
-58.07,-53.23,-64.024,8.482,4.858,16.834,1123333.97,172843.735,Region0
-58.07,-53.23,-63.658,8.482,4.858,16.139,1129578.949,172843.735,Region0
-57.699,-53.23,-63.658,8.127,4.858,16.139,1127234.357,172371.339,Region0
-57.699,-53.23,-64.062,8.127,4.858,16.909,1120316.198,172371.339,Region0
-57.699,-53.23,-63.57,8.127,4.858,15.978,1128646.917,172371.339,Region0
-57.699,-53.23,-63.622,8.127,4.858,16.074,1127807.226,172371.339,Region0
-57.372,-53.23,-63.622,7.827,4.858,16.074,1125908.331,171989.164,Region0
-57.327,-53.23,-63.622,7.787,4.858,16.074,1125657.796,171938.756,Region0
-57.327,-53.202,-63.622,7.787,4.843,16.074,1125676.467,171950.777,Region0
-58.256,-53.202,-63.622,8.665,4.843,16.074,1131421.371,173107.609,Region0
-57.862,-53.202,-63.622,8.281,4.843,16.074,1128829.415,172585.445,Region0
-57.878,-53.202,-63.622,8.297,4.843,16.074,1128934.707,172606.649,Region0
-58.982,-53.202,-63.622,9.422,4.843,16.074,1136883.614,174209.243,Region0
-59.953,-53.202,-63.622,10.535,4.843,16.074,1145815.704,176014.285,Region0
-59.474,-53.202,-63.622,9.971,4.843,16.074,1141153.961,175071.66,Region0
-59.054,-53.202,-63.622,9.499,4.843,16.074,1137473.199,174328.252,Region0
-58.805,-53.202,-63.622,9.231,4.843,16.074,1135464.184,173922.809,Region0
-58.587,-53.202,-63.622,9.002,4.843,16.074,1133793.539,173585.826,Region0
-58.587,-53.202,-63.547,9.002,4.843,15.935,1135013.895,173585.826,Region0
-58.516,-53.202,-63.547,8.929,4.843,15.935,1134488.663,173480.028,Region0
-58.453,-53.202,-63.547,8.865,4.843,15.935,1134034.239,173388.506,Region0
-58.453,-53.202,-63.36,8.865,4.843,15.595,1136980.07,173388.506,Region0
-58.277,-53.202,-63.36,8.687,4.843,15.595,1135731.876,173137.826,Region0
-58.244,-53.202,-63.36,8.654,4.843,15.595,1135499.443,173091.155,Region0
-58.244,-53.299,-63.36,8.654,4.897,15.595,1135433.544,173048.818,Region0
-58.244,-53.299,-63.437,8.654,4.897,15.735,1134230.832,173048.818,Region0
-57.851,-53.299,-63.437,8.271,4.897,15.735,1131648.55,172530.064,Region0
-57.869,-53.299,-63.437,8.288,4.897,15.735,1131761.809,172552.809,Region0
-58.974,-53.299,-63.437,9.413,4.897,15.735,1139722.81,174153.338,Region0
-58.974,-53.299,-63.505,9.413,4.897,15.859,1138643.688,174153.338,Region0
-58.735,-53.299,-63.505,9.157,4.897,15.859,1136743.35,173770.599,Region0
-58.735,-53.02,-63.505,9.157,4.743,15.859,1136929.504,173890.575,Region0
-58.735,-52.776,-63.505,9.157,4.611,15.859,1137083.586,173989.928,Region0
-58.735,-52.776,-63.565,9.157,4.611,15.969,1136123.178,173989.928,Region0
-58.283,-52.776,-63.565,8.693,4.611,15.969,1132811.154,173322.147,Region0
-58.007,-52.776,-63.565,8.421,4.611,15.969,1130954.281,172948.027,Region0
-58.007,-52.924,-63.565,8.421,4.69,15.969,1130862.457,172888.849,Region0
-58.007,-52.924,-63.618,8.421,4.69,16.066,1130011.924,172888.849,Region0
-57.643,-52.924,-63.618,8.075,4.69,16.066,1127746.076,172432.369,Region0
