,RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY
0,-51.513999999999996,-49.663000000000004,-55.674,155.37,134.273,215.707,49.823,129.356
1,-51.33,-49.663000000000004,-55.674,153.142,134.273,215.707,49.88399999999999,129.392
2,-51.653,-49.663000000000004,-55.674,157.094,134.273,215.707,49.776,130.09799999999998
3,-51.653,-49.583,-55.674,157.094,133.42700000000002,215.707,49.586000000000006,130.843
4,-51.653,-49.583,-55.351000000000006,157.094,133.42700000000002,210.271,50.086999999999996,131.498
5,-50.968999999999994,-49.583,-55.351000000000006,148.842,133.42700000000002,210.271,50.858000000000004,130.685
6,-51.457,-49.583,-55.351000000000006,154.68,133.42700000000002,210.271,51.303000000000004,130.945
7,-51.457,-49.512,-55.351000000000006,154.68,132.687,210.271,51.611999999999995,131.281
8,-51.457,-49.512,-55.308,154.68,132.687,209.56799999999998,51.968,131.578
9,-51.523,-49.512,-55.308,155.483,132.687,209.56799999999998,52.248999999999995,131.975
10,-51.702,-49.512,-55.308,157.691,132.687,209.56799999999998,52.405,132.705
11,-51.702,-49.512,-55.513000000000005,157.691,132.687,212.979,52.126999999999995,133.346
12,-51.702,-49.512,-55.451,157.691,132.687,211.93900000000002,52.01,133.91
13,-51.738,-49.512,-55.451,158.141,132.687,211.93900000000002,51.888999999999996,134.483
14,-51.406000000000006,-49.512,-55.451,154.062,132.687,211.93900000000002,51.949,134.287
15,-52.81,-49.512,-55.451,172.08900000000003,132.687,211.93900000000002,51.231,137.349
16,-52.81,-49.512,-55.033,172.08900000000003,132.687,205.072,51.426,140.04
17,-52.227,-49.512,-55.033,164.368,132.687,205.072,51.937,140.977
18,-52.227,-49.45,-55.033,164.368,132.04,205.072,52.315,141.894
19,-52.227,-49.396,-55.033,164.368,131.474,205.072,52.583999999999996,142.783
20,-52.227,-49.396,-55.513000000000005,164.368,131.474,212.985,51.868,143.563
21,-52.2,-49.396,-55.513000000000005,164.011,131.474,212.985,51.254,144.185
22,-51.934,-49.396,-55.513000000000005,160.60399999999998,131.474,212.985,50.858000000000004,144.123
23,-51.934,-49.348,-55.513000000000005,160.60399999999998,130.97799999999998,212.985,50.457,144.141
24,-51.934,-49.348,-55.088,160.60399999999998,130.97799999999998,205.96099999999998,50.951,144.156
25,-51.942,-49.348,-55.088,160.705,130.97799999999998,205.96099999999998,51.382,144.187
26,-51.942,-49.348,-56.53,160.705,130.97799999999998,230.76,48.638999999999996,144.214
27,-51.942,-49.348,-56.92100000000001,160.705,130.97799999999998,237.993,50.022,144.238
28,-53.28,-49.348,-56.92100000000001,178.59400000000002,130.97799999999998,237.993,53.782,147.599
29,-53.004,-49.348,-56.92100000000001,174.75,130.97799999999998,237.993,56.516999999999996,149.805
30,-52.52,-49.348,-56.92100000000001,168.197,130.97799999999998,237.993,57.979,150.50799999999998
31,-52.52,-49.427,-56.92100000000001,168.197,131.796,237.993,59.236000000000004,151.00799999999998
32,-52.52,-49.427,-56.92100000000001,168.197,131.796,237.993,60.341,151.447
33,-51.73,-49.427,-56.92100000000001,158.05,131.796,237.993,59.924,150.012
34,-51.278999999999996,-49.427,-56.92100000000001,152.52200000000002,131.796,237.993,58.839,147.806
35,-51.278999999999996,-49.496,-56.92100000000001,152.52200000000002,132.519,237.993,57.858999999999995,145.762
36,-51.278999999999996,-49.496,-56.92100000000001,152.52200000000002,132.519,237.993,56.998999999999995,143.965
37,-51.278999999999996,-49.496,-56.92100000000001,152.52200000000002,132.519,237.993,56.242,142.386
38,-51.486999999999995,-49.496,-56.92100000000001,155.048,132.519,237.993,55.903,141.425
39,-51.486999999999995,-49.678000000000004,-56.92100000000001,155.048,134.435,237.993,55.537,140.299
40,-51.486999999999995,-49.678000000000004,-56.92100000000001,155.048,134.435,237.993,55.216,139.31
41,-50.823,-49.678000000000004,-56.92100000000001,147.137,134.435,237.993,53.931999999999995,137.125
42,-51.208,-49.678000000000004,-56.92100000000001,151.667,134.435,237.993,53.37,135.94899999999998
43,-51.208,-49.717,-56.92100000000001,151.667,134.84799999999998,237.993,52.861999999999995,134.85399999999998
44,-51.208,-49.717,-56.92100000000001,151.667,134.84799999999998,237.993,52.416000000000004,133.892
45,-51.181999999999995,-49.717,-56.92100000000001,151.36700000000002,134.84799999999998,237.993,51.985,132.996
46,-51.181999999999995,-49.63,-56.92100000000001,151.36700000000002,133.929,237.993,51.638999999999996,132.344
47,-51.181999999999995,-49.675,-56.92100000000001,151.36700000000002,134.40200000000002,237.993,51.318000000000005,131.702
48,-51.181999999999995,-49.675,-56.92100000000001,151.36700000000002,134.40200000000002,237.993,51.036,131.137
49,-50.555,-49.675,-56.92100000000001,144.062,134.40200000000002,237.993,49.883,129.454
50,-50.972,-49.675,-56.92100000000001,148.877,134.40200000000002,237.993,49.461000000000006,128.75
51,-47.708,-49.675,-56.92100000000001,115.087,134.40200000000002,237.993,45.352,123.22399999999999
52,-47.708,-49.675,-56.92100000000001,115.087,134.40200000000002,237.993,41.74,118.367
53,-48.106,-49.675,-56.92100000000001,118.76100000000001,134.40200000000002,237.993,38.925,114.571
54,-48.94,-49.675,-56.92100000000001,126.838,134.40200000000002,237.993,37.283,112.325
55,-48.94,-49.714,-56.92100000000001,126.838,134.82,237.993,35.824,110.29
56,-48.94,-49.714,-56.92100000000001,126.838,134.82,237.993,34.542,108.501
57,-48.948,-49.714,-56.92100000000001,126.91,134.82,237.993,33.423,106.93799999999999
58,-49.196000000000005,-49.714,-56.92100000000001,129.421,134.82,237.993,32.709,105.919
59,-49.196000000000005,-49.628,-56.92100000000001,129.421,133.903,237.993,32.114000000000004,105.15799999999999
60,-49.196000000000005,-49.628,-56.787,129.421,133.903,235.495,32.580999999999996,104.48899999999999
61,-49.656000000000006,-49.628,-56.787,134.20600000000002,133.903,235.495,32.826,104.596
62,-50.303000000000004,-49.628,-56.787,141.22799999999998,133.903,235.495,32.789,105.75299999999999
63,-52.082,-49.628,-56.787,162.494,133.903,235.495,31.91,110.324
64,-52.082,-49.628,-56.32899999999999,162.494,133.903,227.13400000000001,32.251,114.34200000000001
65,-52.193000000000005,-49.628,-56.32899999999999,163.924,133.903,227.13400000000001,32.491,118.13
66,-52.533,-49.628,-56.32899999999999,168.375,133.903,227.13400000000001,32.507,122.274
67,-52.533,-49.673,-56.32899999999999,168.375,134.38,227.13400000000001,32.576,125.845
68,-52.533,-49.673,-56.047,168.375,134.38,222.141,33.282,128.985
69,-52.468,-49.673,-56.047,167.521,134.38,222.141,33.94,131.586
70,-52.653999999999996,-49.673,-56.047,169.988,134.38,222.141,34.41,134.33100000000002
71,-52.653999999999996,-49.713,-56.047,169.988,134.8,222.141,34.871,136.681
72,-52.653999999999996,-49.713,-55.556999999999995,169.988,134.8,213.72400000000002,36.332,138.747
73,-52.653999999999996,-49.747,-55.556999999999995,169.988,135.17,213.72400000000002,37.659,140.50799999999998
74,-52.696000000000005,-49.747,-55.556999999999995,170.55,135.17,213.72400000000002,38.8,142.161
75,-53.701,-49.747,-55.556999999999995,184.618,135.17,213.72400000000002,39.149,146.362
76,-53.701,-49.747,-55.732,184.618,135.17,216.687,39.088,150.056
77,-53.011,-49.747,-55.732,174.84099999999998,135.17,216.687,39.494,151.369
78,-52.525,-49.747,-55.732,168.275,135.17,216.687,40.147,151.283
79,-52.525,-49.898999999999994,-55.732,168.275,136.796,216.687,40.905,150.964
80,-52.525,-49.898999999999994,-55.885,168.275,136.796,219.326,41.24100000000001,150.684
81,-51.857,-49.898999999999994,-55.885,159.631,136.796,219.326,41.907,148.879
82,-51.39,-49.898999999999994,-55.885,153.862,136.796,219.326,42.729,146.297
83,-51.39,-49.898999999999994,-56.383,153.862,136.796,228.11,42.32,144.028
84,-51.39,-49.898999999999994,-56.57899999999999,153.862,136.796,231.657,41.489,142.033
85,-50.736999999999995,-49.898999999999994,-56.57899999999999,146.14700000000002,136.796,231.657,41.063,139.006
86,-50.736999999999995,-49.185,-56.57899999999999,146.14700000000002,129.30700000000002,231.657,39.853,137.442
87,-50.736999999999995,-48.92100000000001,-56.57899999999999,146.14700000000002,126.639,231.657,38.503,136.44299999999998
88,-50.736999999999995,-48.92100000000001,-56.751000000000005,146.14700000000002,126.639,234.82,36.891,135.565
89,-50.736999999999995,-48.567,-56.751000000000005,146.14700000000002,123.15700000000001,234.82,35.11,135.27200000000002
90,-50.527,-48.567,-56.751000000000005,143.744,123.15700000000001,234.82,33.635,134.631
91,-50.527,-48.135,-56.751000000000005,143.744,119.035,234.82,31.921,134.61700000000002
92,-50.527,-48.135,-56.902,143.744,119.035,237.636,30.03,134.60399999999998
93,-50.342,-48.135,-56.902,141.664,119.035,237.636,28.447,134.266
94,-50.543,-48.135,-56.902,143.923,119.035,237.636,26.97,134.325
95,-50.543,-47.998000000000005,-56.902,143.923,117.75200000000001,237.636,25.545,134.543
