,RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY
0,-54.95399999999999,-50.354,-52.053999999999995,203.794,141.798,162.138,165.78599999999997,91.223
1,-54.95399999999999,-50.354,-52.053999999999995,203.794,141.798,162.138,165.551,91.109
2,-54.95399999999999,-50.354,-52.053999999999995,203.794,141.798,162.138,165.345,91.009
3,-54.95399999999999,-50.354,-52.053999999999995,203.794,141.798,162.138,165.16299999999998,90.921
4,-54.95399999999999,-50.354,-51.927,203.794,141.798,160.515,165.11900000000003,90.994
5,-54.95399999999999,-50.354,-51.927,203.794,141.798,160.515,165.08,91.059
6,-54.717,-50.354,-51.927,200.019,141.798,160.515,164.606,91.116
7,-54.717,-50.233000000000004,-51.927,200.019,140.45,160.515,164.21599999999998,91.056
8,-54.717,-50.233000000000004,-51.81399999999999,200.019,140.45,159.101,163.972,91.134
9,-54.717,-50.233000000000004,-51.81399999999999,200.019,140.45,159.101,163.75799999999998,91.20200000000001
10,-54.717,-50.233000000000004,-51.81399999999999,200.019,140.45,159.101,163.57,91.262
11,-54.717,-50.233000000000004,-51.836999999999996,200.019,140.45,159.38299999999998,163.384,91.289
12,-54.717,-50.233000000000004,-51.736000000000004,200.019,140.45,158.115,163.31,91.428
13,-54.717,-50.233000000000004,-51.736000000000004,200.019,140.45,158.115,163.244,91.551
14,-54.994,-50.233000000000004,-51.736000000000004,204.435,140.45,158.115,163.701,91.65899999999999
15,-54.995,-50.233000000000004,-51.736000000000004,204.447,140.45,158.115,164.105,91.75399999999999
16,-54.995,-50.233000000000004,-51.768,204.447,140.45,158.515,164.43099999999998,91.801
17,-54.995,-50.233000000000004,-51.768,204.447,140.45,158.515,164.718,91.84200000000001
18,-54.873999999999995,-50.233000000000004,-51.768,202.513,140.45,158.515,164.74400000000003,91.87799999999999
19,-54.873999999999995,-48.588,-51.768,202.513,123.365,158.515,165.076,90.611
20,-54.873999999999995,-48.588,-51.675,202.513,123.365,157.358,165.44799999999998,89.603
21,-54.888999999999996,-48.588,-51.675,202.757,123.365,157.358,165.803,88.71600000000001
22,-54.66,-48.588,-51.675,199.13099999999997,123.365,157.358,165.695,87.93700000000001
23,-54.66,-48.678999999999995,-51.675,199.13099999999997,124.245,157.358,165.58599999999998,87.315
24,-54.66,-48.678999999999995,-51.714,199.13099999999997,124.245,157.847,165.456,86.72399999999999
25,-54.66,-48.678999999999995,-51.714,199.13099999999997,124.245,157.847,165.34099999999998,86.205
26,-54.66,-49.312,-51.714,199.13099999999997,130.611,157.847,165.12900000000002,86.21600000000001
27,-54.823,-49.312,-51.714,201.695,130.611,157.847,165.239,86.225
28,-54.823,-49.312,-51.748999999999995,201.695,130.611,158.278,165.30599999999998,86.194
29,-54.823,-49.312,-51.748999999999995,201.695,130.611,158.278,165.364,86.167
30,-54.823,-49.312,-51.748999999999995,201.695,130.611,158.278,165.416,86.14299999999999
31,-54.823,-49.312,-52.141999999999996,201.695,130.611,163.267,165.109,85.66
32,-54.823,-49.312,-52.367,201.695,130.611,166.188,164.628,84.958
33,-54.823,-49.312,-52.367,201.695,130.611,166.188,164.205,84.34100000000001
34,-54.843999999999994,-49.312,-52.367,202.037,130.611,166.188,163.873,83.79799999999999
35,-55.105,-49.312,-52.367,206.238,130.611,166.188,164.076,83.322
36,-55.105,-49.312,-52.68600000000001,206.238,130.611,170.417,163.94099999999997,82.492
37,-55.105,-49.312,-52.68600000000001,206.238,130.611,170.417,163.82299999999998,81.763
38,-55.105,-49.312,-52.68600000000001,206.238,130.611,170.417,163.719,81.123
39,-55.105,-49.312,-53.208,206.238,130.611,177.58,163.08100000000002,79.84100000000001
40,-55.105,-49.312,-53.425,206.238,130.611,180.644,162.278,78.398
41,-55.07,-49.312,-53.425,205.66400000000002,130.611,180.644,163.856,77.13
42,-55.07,-49.312,-53.425,205.66400000000002,130.611,180.644,165.24200000000002,76.016
43,-55.07,-49.312,-53.736999999999995,205.66400000000002,130.611,185.139,166.34799999999998,74.562
44,-55.07,-49.312,-53.888999999999996,205.66400000000002,130.611,187.385,167.263,73.044
45,-54.818999999999996,-49.312,-53.888999999999996,201.641,130.611,187.385,167.59400000000002,71.709
46,-54.841,-49.312,-53.888999999999996,201.989,130.611,187.385,167.926,70.535
47,-54.841,-49.312,-54.266000000000005,201.989,130.611,193.03099999999998,168.071,68.885
48,-54.841,-49.312,-54.233999999999995,201.989,130.611,192.542,168.21099999999998,67.48899999999999
49,-54.739,-49.312,-54.233999999999995,200.37400000000002,130.611,192.542,168.146,66.262
50,-54.771,-49.312,-54.233999999999995,200.873,130.611,192.542,168.148,65.183
51,-54.771,-49.312,-54.205,200.873,130.611,192.113,168.16,64.282
52,-54.771,-49.312,-54.06,200.873,130.611,189.915,168.22799999999998,63.733000000000004
53,-54.771,-49.312,-53.931000000000004,200.873,130.611,188.005,168.338,63.458
54,-54.92,-49.312,-53.931000000000004,203.243,130.611,188.005,168.71099999999998,63.216
55,-54.92,-49.312,-53.931000000000004,203.243,130.611,188.005,169.03799999999998,63.004
56,-54.92,-49.312,-53.94,203.243,130.611,188.128,169.32299999999998,62.803999999999995
57,-54.687,-49.312,-53.94,199.553,130.611,188.128,169.145,62.628
58,-54.687,-49.312,-53.94,199.553,130.611,188.128,168.988,62.473
59,-54.687,-49.312,-53.94,199.553,130.611,188.128,168.85,62.336999999999996
60,-54.687,-49.312,-53.826,199.553,130.611,186.44799999999998,168.77200000000002,62.398999999999994
61,-54.483000000000004,-49.312,-53.826,196.36599999999999,130.611,186.44799999999998,168.34,62.453
62,-54.667,-49.312,-53.826,199.229,130.611,186.44799999999998,168.287,62.501000000000005
63,-54.667,-49.312,-54.21,199.229,130.611,192.183,168.09099999999998,61.918
64,-54.667,-49.312,-54.06399999999999,199.229,130.611,189.976,167.977,61.648
65,-54.667,-49.312,-54.06399999999999,199.229,130.611,189.976,167.87599999999998,61.41
66,-54.828,-49.312,-54.06399999999999,201.78099999999998,130.611,189.976,168.083,61.202
67,-54.828,-49.312,-54.06399999999999,201.78099999999998,130.611,189.976,168.264,61.018
68,-54.828,-49.312,-54.056000000000004,201.78099999999998,130.611,189.861,168.42700000000002,60.87
69,-54.828,-49.312,-54.056000000000004,201.78099999999998,130.611,189.861,168.57,60.739
70,-54.849,-49.312,-54.056000000000004,202.112,130.611,189.861,168.734,60.623999999999995
71,-54.867,-49.312,-54.056000000000004,202.40400000000002,130.611,189.861,168.912,60.523
72,-54.867,-49.312,-54.533,202.40400000000002,130.611,197.144,168.87599999999998,59.622
