,RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY
130,-53.214,-57.648,-50.472,177.666,252.02599999999998,143.114,116.385,0.2
131,-53.214,-57.69,-50.472,177.666,252.875,143.114,116.265,0.175
132,-53.214,-57.69,-50.472,177.666,252.875,143.114,116.15899999999999,0.154
133,-53.43,-57.69,-50.472,180.72,252.875,143.114,116.525,0.136
134,-53.74100000000001,-57.69,-50.472,185.207,252.875,143.114,117.535,0.11900000000000001
135,-53.74100000000001,-57.69,-50.472,185.207,252.875,143.114,118.42299999999999,0.105
136,-53.74100000000001,-57.69,-50.472,185.207,252.875,143.114,119.20299999999999,0.09
137,-53.74100000000001,-57.69,-50.472,185.207,252.875,143.114,119.889,0.08
138,-53.773,-57.69,-50.472,185.665,252.875,143.114,120.56299999999999,0.071
139,-53.773,-57.69,-50.472,185.665,252.875,143.114,121.156,0.062
140,-53.773,-57.69,-50.472,185.665,252.875,143.114,121.677,0.054000000000000006
141,-53.316,-57.69,-50.472,179.09900000000002,252.875,143.114,121.131,0.048
142,-53.641000000000005,-57.69,-50.472,183.747,252.875,143.114,121.35700000000001,0.042
143,-53.641000000000005,-57.97,-50.472,183.747,258.51099999999997,143.114,121.179,0.037000000000000005
144,-53.641000000000005,-57.97,-50.472,183.747,258.51099999999997,143.114,121.022,0.032
145,-53.563,-57.97,-50.472,182.62599999999998,258.51099999999997,143.114,120.713,0.027999999999999997
146,-53.373999999999995,-57.97,-50.472,179.922,258.51099999999997,143.114,120.029,0.025
147,-53.373999999999995,-57.97,-50.472,179.922,258.51099999999997,143.114,119.429,0.022000000000000002
148,-53.373999999999995,-57.97,-50.472,179.922,258.51099999999997,143.114,118.90100000000001,0.019
149,-53.086999999999996,-57.97,-50.472,175.891,258.51099999999997,143.114,117.836,0.017
150,-53.086999999999996,-57.97,-49.446000000000005,175.891,258.51099999999997,131.998,117.781,0.015
151,-53.318000000000005,-57.97,-49.446000000000005,179.132,258.51099999999997,131.998,118.215,0.013000000000000001
152,-53.318000000000005,-49.446000000000005,-57.606,179.132,131.998,251.204,120.01299999999999,0.011000000000000001
153,-53.038000000000004,-49.446000000000005,-57.606,175.21200000000002,131.998,251.204,121.19200000000001,0.01
154,-53.038000000000004,-49.755,-57.606,175.21200000000002,135.255,251.204,122.038,0.009000000000000001
155,-53.038000000000004,-49.755,-57.606,175.21200000000002,135.255,251.204,122.78200000000001,0.006999999999999999
156,-53.038000000000004,-49.755,-57.17,175.21200000000002,135.255,242.705,123.72399999999999,1.012
157,-53.038000000000004,-49.755,-57.17,175.21200000000002,135.255,242.705,124.551,1.895
158,-53.038000000000004,-49.755,-57.17,175.21200000000002,135.255,242.705,125.279,2.6710000000000003
159,-53.038000000000004,-49.755,-57.17,175.21200000000002,135.255,242.705,125.91799999999999,3.353
160,-53.038000000000004,-49.755,-57.028,175.21200000000002,135.255,240.01,126.57,4.327
161,-52.791000000000004,-49.755,-57.028,171.838,135.255,240.01,126.804,5.184
162,-52.695,-49.755,-57.028,170.545,135.255,240.01,126.883,5.936
163,-52.695,-49.755,-57.266999999999996,170.545,135.255,244.56900000000002,126.801,5.961
164,-52.695,-50.148,-57.266999999999996,170.545,139.509,244.56900000000002,126.47200000000001,6.32
165,-52.369,-50.148,-57.266999999999996,166.21400000000003,139.509,244.56900000000002,125.76299999999999,6.636
166,-52.324,-50.148,-57.266999999999996,165.62900000000002,139.509,244.56900000000002,125.084,6.912999999999999
167,-52.324,-50.148,-57.477,165.62900000000002,139.509,248.648,124.348,6.577000000000001
168,-52.324,-50.148,-57.298,165.62900000000002,139.509,245.169,123.82,6.776
169,-52.324,-50.148,-57.298,165.62900000000002,139.509,245.169,123.35600000000001,6.952000000000001
170,-52.163999999999994,-50.148,-57.298,163.549,139.509,245.169,122.75,7.106
171,-52.163999999999994,-50.148,-57.383,163.549,139.509,246.817,122.162,7.007999999999999
172,-52.163999999999994,-50.148,-57.216,163.549,139.509,243.58,121.75399999999999,7.379
173,-51.538999999999994,-50.148,-57.216,155.684,139.509,243.58,120.67200000000001,7.706
174,-51.474,-50.148,-57.216,154.885,139.509,243.58,119.65,7.992000000000001
175,-51.474,-50.148,-57.18899999999999,154.885,139.509,243.08,118.76799999999999,8.315
176,-51.474,-50.148,-56.803000000000004,154.885,139.509,235.792,118.23200000000001,9.604
177,-51.474,-50.148,-56.464,154.885,139.509,229.56599999999997,117.959,11.572000000000001
178,-51.538000000000004,-50.148,-56.464,155.664,139.509,229.56599999999997,117.79,13.300999999999998
179,-51.538000000000004,-50.148,-56.464,155.664,139.509,229.56599999999997,117.641,14.822000000000001
180,-51.538000000000004,-50.148,-56.166000000000004,155.664,139.509,224.23,117.676,16.855999999999998
181,-51.23,-50.148,-56.166000000000004,151.94,139.509,224.23,117.37700000000001,18.644000000000002
182,-51.324,-50.148,-56.166000000000004,153.06,139.509,224.23,117.212,20.215
183,-51.324,-50.148,-56.166000000000004,153.06,139.509,224.23,117.068,21.596
184,-51.324,-50.148,-56.025,153.06,139.509,221.74900000000002,117.016,23.129
185,-51.163000000000004,-50.148,-56.025,151.139,139.509,221.74900000000002,116.803,24.476999999999997
186,-50.659,-50.148,-56.025,145.251,139.509,221.74900000000002,116.11200000000001,25.660999999999998
187,-50.659,-50.148,-56.263999999999996,145.251,139.509,225.96900000000002,115.376,26.158
188,-50.659,-50.148,-56.232,145.251,139.509,225.40099999999998,114.74600000000001,26.668000000000003
189,-50.458999999999996,-50.148,-56.232,142.968,139.509,225.40099999999998,114.00299999999999,27.116999999999997
190,-50.458999999999996,-50.148,-56.232,142.968,139.509,225.40099999999998,113.35,27.511
191,-50.458999999999996,-50.148,-56.232,142.968,139.509,225.40099999999998,112.775,27.858
192,-50.458999999999996,-50.148,-56.446000000000005,142.968,139.509,229.237,112.15100000000001,27.66
193,-49.919,-50.148,-56.446000000000005,137.012,139.509,229.237,111.12200000000001,27.486
194,-50.292,-50.148,-56.446000000000005,141.101,139.509,229.237,110.545,27.333000000000002
195,-50.292,-50.148,-56.446000000000005,141.101,139.509,229.237,110.038,27.198
196,-50.292,-50.148,-56.513000000000005,141.101,139.509,230.453,109.553,26.919
197,-50.292,-50.148,-56.513000000000005,141.101,139.509,230.453,109.12799999999999,26.674
198,-50.498999999999995,-50.148,-56.513000000000005,143.42,139.509,230.453,108.944,26.458000000000002
199,-50.68,-50.148,-56.513000000000005,145.49,139.509,230.453,108.955,26.268
200,-50.68,-50.148,-56.513000000000005,145.49,139.509,230.453,108.964,26.101999999999997
201,-50.356,-50.148,-56.513000000000005,141.815,139.509,230.453,108.66799999999999,25.955
