,RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY
229,-55.035,-51.468999999999994,-49.843999999999994,205.097,154.827,136.202,196.611,184.868
230,-54.91,-51.468999999999994,-49.843999999999994,203.082,154.827,136.202,196.63,184.703
231,-54.91,-51.468999999999994,-49.843999999999994,203.082,154.827,136.202,196.646,184.558
232,-54.91,-51.468999999999994,-49.843999999999994,203.082,154.827,136.202,196.66099999999997,184.43
233,-54.556999999999995,-51.468999999999994,-49.843999999999994,197.52,154.827,136.202,195.74,183.092
234,-54.49,-51.468999999999994,-49.843999999999994,196.472,154.827,136.202,194.757,181.68900000000002
235,-54.49,-51.775,-49.843999999999994,196.472,158.612,136.202,193.737,179.803
236,-54.49,-51.775,-49.843999999999994,196.472,158.612,136.202,192.84099999999998,178.145
237,-54.18899999999999,-51.775,-49.843999999999994,191.858,158.612,136.202,191.303,175.702
238,-54.18899999999999,-51.318000000000005,-49.843999999999994,191.858,152.999,136.202,190.18,174.517
239,-54.18899999999999,-51.522,-49.843999999999994,191.858,155.474,136.202,189.092,173.05599999999998
240,-54.18899999999999,-51.522,-49.843999999999994,191.858,155.474,136.202,188.137,171.771
241,-54.18899999999999,-51.821999999999996,-49.843999999999994,191.858,159.195,136.202,187.143,169.998
242,-54.408,-51.821999999999996,-49.843999999999994,195.203,159.195,136.202,186.813,169.15200000000002
243,-54.408,-51.821999999999996,-49.843999999999994,195.203,159.195,136.202,186.523,168.408
244,-54.408,-51.821999999999996,-49.843999999999994,195.203,159.195,136.202,186.268,167.75400000000002
245,-54.722,-51.821999999999996,-49.843999999999994,200.093,159.195,136.202,186.85299999999998,168.243
246,-53.06100000000001,-51.821999999999996,-49.843999999999994,175.532,159.195,136.202,183.50099999999998,163.597
247,-53.06100000000001,-51.821999999999996,-49.843999999999994,175.532,159.195,136.202,180.555,159.513
248,-53.06100000000001,-51.821999999999996,-49.843999999999994,175.532,159.195,136.202,177.965,155.923
249,-53.06100000000001,-52.328,-49.843999999999994,175.532,165.671,136.202,175.41299999999998,151.611
250,-53.78,-52.328,-49.843999999999994,185.769,165.671,136.202,174.72,149.855
251,-53.78,-52.328,-49.843999999999994,185.769,165.671,136.202,174.111,148.312
252,-53.78,-52.328,-49.843999999999994,185.769,165.671,136.202,173.576,146.95600000000002
253,-53.56399999999999,-52.328,-49.843999999999994,182.641,165.671,136.202,172.623,145.13
254,-53.496,-52.328,-49.843999999999994,181.66,165.671,136.202,171.635,143.328
255,-52.328,-49.843999999999994,-53.964,165.671,136.202,188.483,164.71200000000002,133.797
256,-52.328,-49.843999999999994,-53.726000000000006,165.671,136.202,184.983,158.914,125.796
257,-52.328,-49.843999999999994,-53.726000000000006,165.671,136.202,184.983,153.817,118.764
258,-52.04600000000001,-49.843999999999994,-53.726000000000006,162.031,136.202,184.983,148.994,112.583
259,-51.798,-49.843999999999994,-53.726000000000006,158.898,136.202,184.983,144.464,107.15
260,-53.735,-51.798,-49.843999999999994,185.123,158.898,136.202,147.705,111.853
261,-53.403999999999996,-51.798,-49.843999999999994,180.35299999999998,158.898,136.202,149.82299999999998,115.02799999999999
262,-52.75,-51.798,-49.843999999999994,171.28599999999997,158.898,136.202,150.34799999999998,116.065
263,-52.75,-51.798,-49.843999999999994,171.28599999999997,158.898,136.202,150.809,116.976
264,-52.75,-51.798,-49.843999999999994,171.28599999999997,158.898,136.202,151.215,117.777
265,-51.933,-51.798,-49.843999999999994,160.59799999999998,158.898,136.202,150.084,116.529
266,-51.933,-51.46,-49.843999999999994,160.59799999999998,154.711,136.202,149.263,116.155
267,-51.933,-51.283,-49.843999999999994,160.59799999999998,152.57,136.202,148.627,116.18799999999999
268,-51.933,-51.283,-49.843999999999994,160.59799999999998,152.57,136.202,148.06799999999998,116.21700000000001
269,-51.336000000000006,-51.283,-49.843999999999994,153.21200000000002,152.57,136.202,146.605,114.96700000000001
270,-51.78,-51.283,-49.843999999999994,158.665,152.57,136.202,146.032,114.804
271,-51.78,-51.007,-49.843999999999994,158.665,149.282,136.202,145.658,115.20700000000001
272,-51.78,-51.007,-49.843999999999994,158.665,149.282,136.202,145.33,115.561
273,-51.443000000000005,-51.007,-49.843999999999994,154.511,149.282,136.202,144.496,115.15700000000001
274,-51.632,-51.007,-49.843999999999994,156.82399999999998,149.282,136.202,144.065,115.198
275,-51.797,-51.007,-49.843999999999994,158.885,149.282,136.202,143.958,115.59200000000001
276,-51.797,-50.763999999999996,-49.843999999999994,158.885,146.45,136.202,143.975,116.399
277,-51.458999999999996,-50.763999999999996,-49.843999999999994,154.7,146.45,136.202,143.439,116.38600000000001
278,-51.523999999999994,-50.763999999999996,-49.843999999999994,155.501,146.45,136.202,143.072,116.51100000000001
279,-51.523999999999994,-50.55,-49.843999999999994,155.501,144.006,136.202,142.843,117.012
280,-51.523999999999994,-50.55,-49.843999999999994,155.501,144.006,136.202,142.641,117.45200000000001
281,-51.098,-50.55,-49.843999999999994,150.357,144.006,136.202,141.805,116.97399999999999
282,-51.449,-50.55,-49.843999999999994,154.58100000000002,144.006,136.202,141.609,117.262
283,-51.449,-50.968,-49.843999999999994,154.58100000000002,148.826,136.202,141.252,116.738
284,-51.449,-50.968,-49.843999999999994,154.58100000000002,148.826,136.202,140.939,116.27799999999999
285,-51.449,-51.093,-49.843999999999994,154.58100000000002,150.299,136.202,140.605,115.631
286,-51.637,-51.093,-49.843999999999994,156.886,150.299,136.202,140.613,115.458
287,-52.891000000000005,-51.093,-49.843999999999994,173.197,150.299,136.202,142.877,118.26700000000001
288,-52.891000000000005,-51.093,-49.843999999999994,173.197,150.299,136.202,144.86700000000002,120.73700000000001
289,-52.056999999999995,-51.093,-49.843999999999994,162.173,150.299,136.202,145.066,120.87299999999999
290,-52.056999999999995,-50.96,-49.843999999999994,162.173,148.74,136.202,145.30200000000002,121.25
291,-52.056999999999995,-50.96,-49.843999999999994,162.173,148.74,136.202,145.51,121.58
292,-52.056999999999995,-50.96,-49.843999999999994,162.173,148.74,136.202,145.692,121.87100000000001
293,-51.445,-50.96,-49.843999999999994,154.531,148.74,136.202,144.838,120.796
294,-51.445,-50.843999999999994,-49.843999999999994,154.531,147.38299999999998,136.202,144.14,120.071
