,RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY
0,-48.236000000000004,-48.174,-58.076,119.984,119.395,260.671,94.03399999999999,0.0
1,-48.236000000000004,-48.174,-58.076,119.984,119.395,260.671,94.023,0.0
2,-48.236000000000004,-48.174,-58.066,119.984,119.395,260.48400000000004,94.02,0.0
3,-48.207,-48.174,-58.066,119.714,119.395,260.48400000000004,93.999,0.0
4,-48.303000000000004,-48.174,-58.066,120.62299999999999,119.395,260.48400000000004,94.04299999999999,0.0
5,-48.303000000000004,-48.174,-58.066,120.62299999999999,119.395,260.48400000000004,94.083,0.0
6,-48.303000000000004,-48.174,-57.937,120.62299999999999,119.395,257.846,94.211,0.0
7,-48.266999999999996,-48.174,-57.937,120.275,119.395,257.846,94.29899999999999,0.0
8,-48.233999999999995,-48.174,-57.937,119.969,119.395,257.846,94.35600000000001,0.0
9,-48.233999999999995,-48.174,-57.945,119.969,119.395,258.0,94.4,0.0
10,-48.233999999999995,-48.174,-57.952,119.969,119.395,258.13599999999997,94.434,0.0
11,-48.233999999999995,-48.174,-57.957,119.969,119.395,258.255,94.46,0.0
12,-48.448,-48.174,-57.957,122.008,119.395,258.255,94.624,0.0
13,-45.368,-48.174,-57.957,95.698,119.395,258.255,93.119,0.0
14,-45.368,-48.174,-57.963,95.698,119.395,258.36,91.791,0.0
15,-45.566,-48.174,-57.963,97.20100000000001,119.395,258.36,90.708,0.0
16,-45.566,-48.174,-57.963,97.20100000000001,119.395,258.36,89.756,0.0
17,-45.566,-48.174,-57.963,97.20100000000001,119.395,258.36,88.92,0.0
18,-45.566,-48.174,-57.846000000000004,97.20100000000001,119.395,255.998,88.26799999999999,0.0
19,-45.739,-48.174,-57.846000000000004,98.541,119.395,255.998,87.77,0.0
20,-46.013000000000005,-48.174,-57.846000000000004,100.69,119.395,255.998,87.456,0.0
21,-46.013000000000005,-49.121,-57.846000000000004,100.69,128.655,255.998,86.676,0.0
22,-46.013000000000005,-49.121,-57.623000000000005,100.69,128.655,251.52700000000002,86.146,0.0
23,-46.011,-49.121,-57.623000000000005,100.678,128.655,251.52700000000002,85.679,0.0
24,-46.011,-49.121,-57.623000000000005,100.678,128.655,251.52700000000002,85.26899999999999,0.0
25,-46.011,-49.121,-57.788999999999994,100.678,128.655,254.855,84.792,0.0
26,-46.011,-49.121,-57.573,100.678,128.655,250.53900000000002,84.524,0.0
27,-46.01,-49.121,-57.573,100.667,128.655,250.53900000000002,84.287,0.0
28,-46.251000000000005,-49.121,-57.573,102.59700000000001,128.655,250.53900000000002,84.191,0.0
29,-46.251000000000005,-49.121,-57.988,102.59700000000001,128.655,258.87,83.816,0.0
30,-46.251000000000005,-49.121,-57.868,102.59700000000001,128.655,256.442,83.573,0.0
31,-46.251000000000005,-49.121,-57.868,102.59700000000001,128.655,256.442,83.359,0.0
32,-46.251000000000005,-49.121,-57.868,102.59700000000001,128.655,256.442,83.17,0.0
33,-46.251000000000005,-49.121,-57.868,102.59700000000001,128.655,256.442,83.005,0.0
34,-46.251000000000005,-49.121,-58.489,102.59700000000001,128.655,269.315,82.395,0.0
35,-46.22,-49.121,-58.489,102.352,128.655,269.315,81.845,0.0
36,-46.43600000000001,-49.121,-58.489,104.105,128.655,269.315,81.465,0.0
37,-46.625,-49.121,-58.489,105.671,128.655,269.315,81.226,0.0
38,-46.625,-49.121,-60.123999999999995,105.671,128.655,296.94,79.943,0.0
39,-46.549,-49.121,-60.123999999999995,105.04299999999999,128.655,296.94,78.777,0.0
40,-46.725,-49.121,-60.123999999999995,106.507,128.655,296.94,77.84100000000001,0.0
41,-46.725,-49.121,-60.123999999999995,106.507,128.655,296.94,77.018,0.0
42,-46.725,-49.121,-61.803999999999995,106.507,128.655,296.94,76.295,0.0
43,-46.725,-49.121,-61.803999999999995,106.507,128.655,296.94,75.66,0.0
44,-46.758,-49.121,-61.803999999999995,106.787,128.655,296.94,75.119,0.0
